Article File,Article Citation,AccessionID,LastUpdated (YYYY-MM-DD HH:MM:SS),PMID,License,Retracted
PMC000xxxxxx/PMC529423.txt,"PLoS Med. 2004 Nov 30; 1(2):e28",PMC529423,"2021-01-05 10:38:00",15578105,"CC BY",no
PMC000xxxxxx/PMC529424.txt,"PLoS Med. 2004 Nov 30; 1(2):e35",PMC529424,"2021-01-05 10:38:00",15578106,"CC BY",no
PMC000xxxxxx/PMC529425.txt,"PLoS Med. 2004 Nov 30; 1(2):e37",PMC529425,"2021-01-05 10:38:01",15578107,"CC BY",no
PMC000xxxxxx/PMC529426.txt,"PLoS Med. 2004 Nov 30; 1(2):e39",PMC529426,"2021-01-05 10:38:01",15578108,"CC BY",no
PMC000xxxxxx/PMC529427.txt,"PLoS Med. 2004 Nov 30; 1(2):e41",PMC529427,"2021-01-05 10:38:00",15578109,"CC0",no
PMC000xxxxxx/PMC529428.txt,"PLoS Med. 2004 Nov 30; 1(2):e42",PMC529428,"2021-01-05 10:38:03",15578110,"CC BY",no
PMC000xxxxxx/PMC529429.txt,"PLoS Med. 2004 Nov 30; 1(2):e44",PMC529429,"2021-01-05 10:38:00",15578111,"CC BY",no
PMC000xxxxxx/PMC529430.txt,"PLoS Med. 2004 Nov 30; 1(2):e45",PMC529430,"2021-01-05 10:38:04",15578112,"CC BY",no
PMC000xxxxxx/PMC529431.txt,"PLoS Med. 2004 Nov 30; 1(2):e46",PMC529431,"2021-01-05 10:38:00",15578113,"CC BY",no
PMC000xxxxxx/PMC529432.txt,"PLoS Med. 2004 Nov 30; 1(2):e49",PMC529432,"2021-01-05 10:38:01",0,"CC BY",no
PMC000xxxxxx/PMC529433.txt,"PLoS Med. 2004 Nov 30; 1(2):e50",PMC529433,"2021-01-05 10:38:00",0,"CC BY",no
PMC000xxxxxx/PMC529434.txt,"PLoS Med. 2004 Nov 30; 1(2):e51",PMC529434,"2021-01-05 10:38:00",15578114,"CC BY",no
PMC000xxxxxx/PMC529435.txt,"BMC Gastroenterol. 2004 Oct 7; 4:25",PMC529435,"2021-01-04 16:29:55",15471545,"CC BY",no
PMC000xxxxxx/PMC529436.txt,"BMC Bioinformatics. 2004 Oct 18; 5:154",PMC529436,"2021-01-04 16:02:45",15491499,"CC BY",no
PMC000xxxxxx/PMC529437.txt,"BMC Bioinformatics. 2004 Oct 26; 5:161",PMC529437,"2021-01-04 16:02:41",15504241,"CC BY",no
PMC000xxxxxx/PMC529438.txt,"BMC Bioinformatics. 2004 Oct 26; 5:163",PMC529438,"2021-01-04 16:02:45",15507136,"CC BY",no
PMC000xxxxxx/PMC529439.txt,"BMC Microbiol. 2004 Oct 25; 4:41",PMC529439,"2021-01-04 16:03:38",15504232,"CC BY",no
PMC000xxxxxx/PMC529440.txt,"BMC Microbiol. 2004 Oct 29; 4:42",PMC529440,"2021-01-04 16:03:38",15516264,"CC BY",no
PMC000xxxxxx/PMC529441.txt,"BMC Mol Biol. 2004 Oct 26; 5:19",PMC529441,"2021-01-04 16:48:01",15507144,"CC BY",no
PMC000xxxxxx/PMC529442.txt,"BMC Mol Biol. 2004 Oct 29; 5:20",PMC529442,"2021-01-04 16:48:01",15516265,"CC BY",no
PMC000xxxxxx/PMC529443.txt,"BMC Neurosci. 2004 Oct 24; 5:40",PMC529443,"2021-01-04 16:03:46",15500698,"CC BY",no
PMC000xxxxxx/PMC529444.txt,"BMC Neurosci. 2004 Nov 8; 5:43",PMC529444,"2021-01-04 16:03:46",15533258,"CC BY",no
PMC000xxxxxx/PMC529445.txt,"BMC Cardiovasc Disord. 2004 Nov 1; 4:20",PMC529445,"2021-01-04 16:30:03",15518590,"CC BY",no
PMC000xxxxxx/PMC529446.txt,"BMC Gastroenterol. 2004 Oct 27; 4:28",PMC529446,"2021-01-04 16:29:55",15509297,"CC BY",no
PMC000xxxxxx/PMC529447.txt,"BMC Geriatr. 2004 Oct 29; 4:10",PMC529447,"2021-01-04 16:30:12",15511302,"CC BY",no
PMC000xxxxxx/PMC529448.txt,"BMC Infect Dis. 2004 Oct 29; 4:45",PMC529448,"2021-01-04 16:03:31",15511300,"CC BY",no
PMC000xxxxxx/PMC529449.txt,"BMC Public Health. 2004 Nov 8; 4:53",PMC529449,"2021-01-04 16:28:47",15533259,"CC BY",no
PMC000xxxxxx/PMC529450.txt,"BMC Musculoskelet Disord. 2004 Oct 20; 5:37",PMC529450,"2021-01-04 16:03:43",15496230,"CC BY",no
PMC000xxxxxx/PMC529451.txt,"BMC Surg. 2004 Oct 30; 4:15",PMC529451,"2021-01-04 16:28:03",15516268,"CC BY",no
PMC000xxxxxx/PMC529452.txt,"BMC Dermatol. 2004 Nov 8; 4:17",PMC529452,"2021-01-04 16:29:15",15533248,"CC BY",no
PMC000xxxxxx/PMC529453.txt,"BMC Biotechnol. 2004 Oct 22; 4:25",PMC529453,"2021-01-04 16:02:56",15500682,"CC BY",no
PMC000xxxxxx/PMC529454.txt,"BMC Womens Health. 2004 Oct 26; 4:8",PMC529454,"2021-01-04 16:30:33",15507143,"CC BY",no
PMC000xxxxxx/PMC529455.txt,"BMC Med Ethics. 2004 Nov 8; 5:6",PMC529455,"2021-01-04 16:31:54",15533244,"CC BY",no
PMC000xxxxxx/PMC529456.txt,"BMC Biol. 2004 Nov 2; 2:23",PMC529456,"2021-01-04 16:02:56",15522123,"CC BY",no
PMC000xxxxxx/PMC529457.txt,"BMC Med. 2004 Sep 24; 2:35",PMC529457,"2021-01-04 16:03:34",15447788,"CC BY",no
PMC000xxxxxx/PMC529458.txt,"Biomed Eng Online. 2004 Oct 19; 3:36",PMC529458,"2021-01-04 16:37:31",0,"CC BY",no
PMC000xxxxxx/PMC529459.txt,"Biomed Eng Online. 2004 Oct 25; 3:39",PMC529459,"2021-01-04 16:37:31",15504235,"CC BY",no
PMC000xxxxxx/PMC529460.txt,"Ann Clin Microbiol Antimicrob. 2004 Oct 27; 3:23",PMC529460,"2021-01-04 16:38:17",15509298,"CC BY",no
PMC000xxxxxx/PMC529461.txt,"Int J Health Geogr. 2004 Oct 13; 3:23",PMC529461,"2021-01-04 16:39:01",15479478,"CC BY",no
PMC000xxxxxx/PMC529462.txt,"Int J Health Geogr. 2004 Nov 8; 3:26",PMC529462,"2021-01-04 16:39:01",15533253,"CC BY",no
PMC000xxxxxx/PMC529463.txt,"Health Qual Life Outcomes. 2004 Oct 12; 2:57",PMC529463,"2021-01-04 16:38:12",15476561,"CC BY",no
PMC000xxxxxx/PMC529464.txt,"Int Semin Surg Oncol. 2004 Nov 4; 1:8",PMC529464,"2021-01-04 16:38:35",15527504,"CC BY",no
PMC000xxxxxx/PMC529465.txt,"Int Semin Surg Oncol. 2004 Nov 8; 1:9",PMC529465,"2021-01-04 16:38:34",15533252,"CC BY",no
PMC000xxxxxx/PMC529466.txt,"World J Surg Oncol. 2004 Oct 19; 2:36",PMC529466,"2021-01-04 16:38:38",15494075,"CC BY",no
PMC000xxxxxx/PMC529467.txt,"Hum Resour Health. 2004 Oct 27; 2:14",PMC529467,"2021-01-04 16:37:43",15509305,"CC BY",no
PMC000xxxxxx/PMC529468.txt,"Malar J. 2004 Oct 20; 3:36",PMC529468,"2021-01-04 16:37:27",15496225,"CC BY",no
PMC000xxxxxx/PMC529469.txt,"BMC Fam Pract. 2004 Oct 21; 5:23",PMC529469,"2021-01-04 16:29:00",15498106,"CC BY",no
PMC000xxxxxx/PMC529470.txt,"BMC Urol. 2004 Oct 27; 4:12",PMC529470,"2021-01-04 16:03:53",15509302,"CC BY",no
PMC000xxxxxx/PMC529471.txt,"BMC Cardiovasc Disord. 2004 Oct 27; 4:19",PMC529471,"2021-01-04 16:30:03",15509299,"CC BY",no
PMC000xxxxxx/PMC531613.txt,"PLoS Med. 2004 Dec 30; 1(3):e60",PMC531613,"2021-01-05 10:38:00",15562322,"CC BY",no
PMC000xxxxxx/PMC532387.txt,"PLoS Biol. 2004 Dec 30; 2(12):e412",PMC532387,"2021-01-05 08:28:09",15562315,"CC BY",no
PMC000xxxxxx/PMC532388.txt,"PLoS Biol. 2004 Dec 30; 2(12):e418",PMC532388,"2021-01-05 08:21:17",15562316,"CC BY",no
PMC000xxxxxx/PMC532389.txt,"PLoS Biol. 2004 Dec 30; 2(12):e421",PMC532389,"2021-01-05 08:21:17",15562317,"CC BY",no
PMC000xxxxxx/PMC532390.txt,"PLoS Biol. 2004 Dec 30; 2(12):e422",PMC532390,"2021-01-05 08:21:18",15562318,"CC BY",no
PMC000xxxxxx/PMC532391.txt,"PLoS Biol. 2004 Dec 30; 2(12):e427",PMC532391,"2021-01-05 08:28:08",15562319,"CC BY",no
PMC000xxxxxx/PMC532392.txt,"PLoS Biol. 2004 Dec 30; 2(12):e429",PMC532392,"2021-01-05 08:21:17",15562320,"CC BY",no
PMC000xxxxxx/PMC532393.txt,"PLoS Biol. 2004 Dec 30; 2(12):e432",PMC532393,"2021-01-05 08:21:17",15562321,"CC BY",no
PMC000xxxxxx/PMC532394.txt,"PLoS Biol. 2004 Dec 30; 2(12):e436",PMC532394,"2021-01-05 08:28:08",0,"CC BY",no
PMC000xxxxxx/PMC532395.txt,"PLoS Biol. 2004 Dec 30; 2(12):e445",PMC532395,"2021-01-05 08:21:21",0,"CC BY",no
PMC000xxxxxx/PMC532396.txt,"PLoS Biol. 2004 Dec 30; 2(12):e446",PMC532396,"2021-01-05 08:21:18",0,"CC BY",no
PMC000xxxxxx/PMC532397.txt,"PLoS Biol. 2004 Dec 30; 2(12):e447",PMC532397,"2021-01-05 08:28:08",0,"CC BY",no
PMC000xxxxxx/PMC532398.txt,"PLoS Biol. 2004 Dec 30; 2(12):e449",PMC532398,"2021-01-05 08:21:17",0,"CC BY",no
PMC000xxxxxx/PMC532399.txt,"PLoS Biol. 2004 Dec 30; 2(12):e450",PMC532399,"2021-01-05 08:21:17",0,"CC BY",no
PMC000xxxxxx/PMC532400.txt,"PLoS Biol. 2004 Dec 30; 2(12):e451",PMC532400,"2021-01-05 08:21:17",0,"CC BY",no
PMC000xxxxxx/PMC533858.txt,"Respir Res. 2004 Nov 2; 5(1):18",PMC533858,"2021-01-04 16:47:22",15522115,"CC BY",no
PMC000xxxxxx/PMC533859.txt,"Respir Res. 2004 Nov 10; 5(1):20",PMC533859,"2021-01-04 16:47:22",15537425,"CC BY",no
PMC000xxxxxx/PMC533860.txt,"Reprod Health. 2004 Oct 24; 1:5",PMC533860,"2021-01-04 16:38:10",15500697,"CC BY",no
PMC000xxxxxx/PMC533861.txt,"Lipids Health Dis. 2004 Nov 9; 3:25",PMC533861,"2021-01-04 22:25:48",15535884,"CC BY",no
PMC000xxxxxx/PMC533862.txt,"Reprod Biol Endocrinol. 2004 Nov 9; 2:75",PMC533862,"2021-01-04 16:36:43",15535886,"CC BY",no
PMC000xxxxxx/PMC533863.txt,"Cancer Cell Int. 2004 Oct 19; 4:6",PMC533863,"2021-01-04 16:40:09",15494073,"CC BY",no
PMC000xxxxxx/PMC533864.txt,"BMC Biochem. 2004 Nov 4; 5:15",PMC533864,"2021-01-04 16:26:23",15527501,"CC BY",no
PMC000xxxxxx/PMC533865.txt,"BMC Bioinformatics. 2004 Oct 28; 5:168",PMC533865,"2021-01-04 16:02:41",15511298,"CC BY",no
PMC000xxxxxx/PMC533866.txt,"BMC Psychiatry. 2004 Nov 2; 4:36",PMC533866,"2021-01-04 16:33:01",15522120,"CC BY",no
PMC000xxxxxx/PMC533867.txt,"BMC Bioinformatics. 2004 Oct 28; 5:167",PMC533867,"2021-01-04 16:02:41",15509307,"CC BY",no
PMC000xxxxxx/PMC533868.txt,"BMC Bioinformatics. 2004 Nov 4; 5:176",PMC533868,"2021-01-04 16:02:46",15527510,"CC BY",no
PMC000xxxxxx/PMC533869.txt,"BMC Cell Biol. 2004 Nov 8; 5:42",PMC533869,"2021-01-04 16:31:36",15533241,"CC BY",no
PMC000xxxxxx/PMC533870.txt,"BMC Evol Biol. 2004 Nov 4; 4:43",PMC533870,"2021-01-04 16:29:00",15527507,"CC BY",no
PMC000xxxxxx/PMC533871.txt,"BMC Evol Biol. 2004 Nov 9; 4:44",PMC533871,"2021-01-04 16:29:01",15535883,"CC BY",no
PMC000xxxxxx/PMC533872.txt,"BMC Genomics. 2004 Nov 3; 5:84",PMC533872,"2021-01-04 16:32:42",15527499,"CC BY",no
PMC000xxxxxx/PMC533873.txt,"BMC Genomics. 2004 Nov 8; 5:85",PMC533873,"2021-01-04 16:32:43",15533247,"CC BY",no
PMC000xxxxxx/PMC533874.txt,"BMC Genomics. 2004 Nov 8; 5:87",PMC533874,"2021-01-04 16:32:43",15533245,"CC BY",no
PMC000xxxxxx/PMC533875.txt,"BMC Med Res Methodol. 2004 Nov 8; 4:25",PMC533875,"2021-01-04 16:32:50",15533249,"CC BY",no
PMC000xxxxxx/PMC533876.txt,"BMC Med Res Methodol. 2004 Nov 9; 4:26",PMC533876,"2021-01-04 16:32:50",15535880,"CC BY",no
PMC000xxxxxx/PMC533877.txt,"BMC Infect Dis. 2004 Nov 6; 4:46",PMC533877,"2021-01-04 16:03:31",15530169,"CC BY",no
PMC000xxxxxx/PMC533878.txt,"BMC Cancer. 2004 Nov 8; 4:76",PMC533878,"2021-01-04 16:03:03",15533242,"CC BY",no
PMC000xxxxxx/PMC533879.txt,"BMC Cancer. 2004 Nov 11; 4:77",PMC533879,"2021-01-04 16:03:03",15538947,"CC BY",no
PMC000xxxxxx/PMC533880.txt,"BMC Public Health. 2004 Nov 4; 4:52",PMC533880,"2021-01-04 16:28:47",15527503,"CC BY",no
PMC000xxxxxx/PMC533881.txt,"BMC Complement Altern Med. 2004 Nov 2; 4:16",PMC533881,"2021-01-04 16:31:45",15522116,"CC BY",no
PMC000xxxxxx/PMC533882.txt,"BMC Med Educ. 2004 Nov 5; 4:23",PMC533882,"2021-01-04 16:30:53",15530166,"CC BY",no
PMC000xxxxxx/PMC533883.txt,"BMC Med. 2004 Nov 9; 2:39",PMC533883,"2021-01-04 16:03:34",15535890,"CC BY",no
PMC000xxxxxx/PMC533884.txt,"BMC Musculoskelet Disord. 2004 Nov 9; 5:40",PMC533884,"2021-01-04 16:03:42",15535881,"CC BY",no
PMC000xxxxxx/PMC533885.txt,"BMC Infect Dis. 2004 Oct 14; 4:41",PMC533885,"2021-01-04 16:03:30",15485580,"CC BY",no
PMC000xxxxxx/PMC533886.txt,"J Neuroinflammation. 2004 Nov 4; 1:22",PMC533886,"2021-01-04 16:38:19",15527505,"CC BY",no
PMC000xxxxxx/PMC534089.txt,"Int Semin Surg Oncol. 2004 Nov 10; 1:11",PMC534089,"2021-01-04 16:38:34",15537431,"CC BY",no
PMC000xxxxxx/PMC534090.txt,"Environ Health. 2004 Nov 8; 3:12",PMC534090,"2021-01-04 16:36:31",15533260,"CC BY",no
PMC000xxxxxx/PMC534091.txt,"Int J Behav Nutr Phys Act. 2004 Oct 29; 1:16",PMC534091,"2021-01-04 16:37:47",15516261,"CC BY",no
PMC000xxxxxx/PMC534092.txt,"Retrovirology. 2004 Nov 1; 1:37",PMC534092,"2021-01-04 16:36:37",15518595,"CC BY",no
PMC000xxxxxx/PMC534093.txt,"Cardiovasc Ultrasound. 2004 Oct 22; 2:21",PMC534093,"2021-01-04 16:38:29",15500685,"CC BY",no
PMC000xxxxxx/PMC534094.txt,"BMC Health Serv Res. 2004 Nov 8; 4:30",PMC534094,"2021-01-04 16:03:28",15533256,"CC BY",no
PMC000xxxxxx/PMC534095.txt,"BMC Genomics. 2004 Nov 8; 5:86",PMC534095,"2021-01-04 16:32:42",15533246,"CC BY",no
PMC000xxxxxx/PMC534096.txt,"BMC Musculoskelet Disord. 2004 Nov 9; 5:39",PMC534096,"2021-01-04 16:03:42",15535882,"CC BY",no
PMC000xxxxxx/PMC534097.txt,"BMC Bioinformatics. 2004 Oct 26; 5:166",PMC534097,"2021-01-04 16:02:47",15507142,"CC BY",no
PMC000xxxxxx/PMC534098.txt,"BMC Bioinformatics. 2004 Oct 28; 5:170",PMC534098,"2021-01-04 16:02:45",15511292,"CC BY",no
PMC000xxxxxx/PMC534099.txt,"BMC Genomics. 2004 Nov 10; 5:88",PMC534099,"2021-01-04 16:32:42",15537428,"CC BY",no
PMC000xxxxxx/PMC534100.txt,"BMC Immunol. 2004 Nov 2; 5:24",PMC534100,"2021-01-04 16:28:17",15522118,"CC BY",no
PMC000xxxxxx/PMC534101.txt,"BMC Infect Dis. 2004 Nov 17; 4:50",PMC534101,"2021-01-04 16:03:31",15546498,"CC BY",no
PMC000xxxxxx/PMC534102.txt,"BMC Infect Dis. 2004 Nov 17; 4:51",PMC534102,"2021-01-04 16:03:30",15548322,"CC BY",no
PMC000xxxxxx/PMC534103.txt,"BMC Nephrol. 2004 Nov 3; 5:17",PMC534103,"2021-01-04 16:32:50",15527497,"CC BY",no
PMC000xxxxxx/PMC534104.txt,"BMC Cancer. 2004 Nov 16; 4:81",PMC534104,"2021-01-04 16:03:02",15546484,"CC BY",no
PMC000xxxxxx/PMC534105.txt,"BMC Pediatr. 2004 Nov 3; 4:22",PMC534105,"2021-01-04 16:31:00",15527498,"CC BY",no
PMC000xxxxxx/PMC534106.txt,"BMC Pediatr. 2004 Nov 12; 4:23",PMC534106,"2021-01-04 16:31:00",15541179,"CC BY",no
PMC000xxxxxx/PMC534107.txt,"BMC Psychiatry. 2004 Nov 4; 4:37",PMC534107,"2021-01-04 16:33:00",15527502,"CC BY",no
PMC000xxxxxx/PMC534108.txt,"BMC Public Health. 2004 Nov 1; 4:50",PMC534108,"2021-01-04 16:28:47",15518593,"CC BY",no
PMC000xxxxxx/PMC534109.txt,"BMC Pulm Med. 2004 Nov 12; 4:11",PMC534109,"2021-01-04 16:30:10",15541173,"CC BY",no
PMC000xxxxxx/PMC534110.txt,"BMC Musculoskelet Disord. 2004 Nov 12; 5:41",PMC534110,"2021-01-04 16:03:42",15541177,"CC BY",no
PMC000xxxxxx/PMC534111.txt,"BMC Musculoskelet Disord. 2004 Nov 16; 5:42",PMC534111,"2021-01-04 16:03:42",15546494,"CC BY",no
PMC000xxxxxx/PMC534112.txt,"BMC Biotechnol. 2004 Oct 30; 4:27",PMC534112,"2021-01-04 16:02:57",15516267,"CC BY",no
PMC000xxxxxx/PMC534113.txt,"BMC Womens Health. 2004 Nov 6; 4:9",PMC534113,"2021-01-04 16:30:33",15530170,"CC BY",no
PMC000xxxxxx/PMC534114.txt,"BMC Biol. 2004 Nov 18; 2:24",PMC534114,"2021-01-04 16:02:56",15550174,"CC BY",no
PMC000xxxxxx/PMC534115.txt,"BMC Genomics. 2004 Oct 25; 5:82",PMC534115,"2021-01-04 16:32:42",15504237,"CC BY",no
PMC000xxxxxx/PMC534613.txt,"Reprod Biol Endocrinol. 2004 Oct 22; 2:74",PMC534613,"2021-01-04 16:36:43",15500686,"CC BY",no
PMC000xxxxxx/PMC534783.txt,"J Transl Med. 2004 Nov 22; 2:39",PMC534783,"2021-01-04 16:39:24",15555080,"CC BY",no
PMC000xxxxxx/PMC534784.txt,"BMC Physiol. 2004 Nov 15; 4:13",PMC534784,"2021-01-04 16:03:50",15544705,"CC BY",no
PMC000xxxxxx/PMC534785.txt,"Health Qual Life Outcomes. 2004 Nov 22; 2:66",PMC534785,"2021-01-04 16:38:11",15555077,"CC BY",no
PMC000xxxxxx/PMC534786.txt,"Health Qual Life Outcomes. 2004 Nov 22; 2:67",PMC534786,"2021-01-04 16:38:11",15555079,"CC BY",no
PMC000xxxxxx/PMC534787.txt,"BMC Health Serv Res. 2004 Nov 10; 4:31",PMC534787,"2021-01-04 16:03:28",15537429,"CC BY",no
PMC000xxxxxx/PMC534788.txt,"Reprod Biol Endocrinol. 2004 Sep 25; 2:69",PMC534788,"2021-01-04 16:36:43",15447789,"CC BY",no
PMC000xxxxxx/PMC534789.txt,"J Negat Results Biomed. 2004 Nov 17; 3:5",PMC534789,"2021-01-04 16:37:33",15548325,"CC BY",no
PMC000xxxxxx/PMC534790.txt,"BMC Nurs. 2004 Nov 13; 3:6",PMC534790,"2021-01-04 16:30:13",15541180,"CC BY",no
PMC000xxxxxx/PMC534791.txt,"Health Qual Life Outcomes. 2004 Nov 8; 2:60",PMC534791,"2021-01-04 16:38:11",15533254,"CC BY",no
PMC000xxxxxx/PMC534792.txt,"Health Qual Life Outcomes. 2004 Nov 11; 2:63",PMC534792,"2021-01-04 16:38:11",15538951,"CC BY",no
PMC000xxxxxx/PMC534793.txt,"Health Qual Life Outcomes. 2004 Nov 19; 2:65",PMC534793,"2021-01-04 16:38:11",15555064,"CC BY",no
PMC000xxxxxx/PMC534794.txt,"BMC Complement Altern Med. 2004 Nov 5; 4:17",PMC534794,"2021-01-04 16:31:45",15530165,"CC BY",no
PMC000xxxxxx/PMC534795.txt,"Cardiovasc Ultrasound. 2004 Nov 17; 2:24",PMC534795,"2021-01-04 16:38:29",15548326,"CC BY",no
PMC000xxxxxx/PMC534796.txt,"Ann Clin Microbiol Antimicrob. 2004 Nov 15; 3:24",PMC534796,"2021-01-04 16:38:17",15544704,"CC BY",no
PMC000xxxxxx/PMC534797.txt,"BMC Med Educ. 2004 Nov 18; 4:24",PMC534797,"2021-01-04 16:30:53",15550166,"CC BY",no
PMC000xxxxxx/PMC534798.txt,"Lipids Health Dis. 2004 Nov 9; 3:24",PMC534798,"2021-01-04 16:39:18",15533261,"CC BY",no
PMC000xxxxxx/PMC534799.txt,"Microb Cell Fact. 2004 Nov 10; 3:13",PMC534799,"2021-01-04 16:05:46",15537427,"CC BY",no
PMC000xxxxxx/PMC534800.txt,"Microb Cell Fact. 2004 Nov 16; 3:14",PMC534800,"2021-01-04 16:05:46",15546497,"CC BY",no
PMC000xxxxxx/PMC534801.txt,"Malar J. 2004 Nov 9; 3:40",PMC534801,"2021-01-04 16:37:26",15535878,"CC BY",no
PMC000xxxxxx/PMC534802.txt,"BMC Musculoskelet Disord. 2004 Nov 16; 5:43",PMC534802,"2021-01-04 16:03:42",15546487,"CC BY",no
PMC000xxxxxx/PMC534803.txt,"Respir Res. 2004 Nov 11; 5(1):21",PMC534803,"2021-01-04 16:47:22",15538945,"CC BY",no
PMC000xxxxxx/PMC534804.txt,"Curr Control Trials Cardiovasc Med. 2004 Nov 11; 5(1):11",PMC534804,"2021-01-04 16:47:31",15538946,"CC BY",no
PMC000xxxxxx/PMC534805.txt,"BMC Complement Altern Med. 2004 Nov 1; 4:15",PMC534805,"2021-01-04 16:31:45",15518588,"CC BY",no
PMC000xxxxxx/PMC534806.txt,"BMC Cell Biol. 2004 Nov 2; 5:41",PMC534806,"2021-01-04 16:31:37",15522117,"CC BY",no
PMC000xxxxxx/PMC534807.txt,"BMC Public Health. 2004 Nov 4; 4:51",PMC534807,"2021-01-04 16:28:48",15527506,"CC BY",no
PMC000xxxxxx/PMC534809.txt,"PLoS Biol. 2004 Dec 7; 2(12):e424",PMC534809,"2021-01-05 08:21:18",15583715,"CC BY",no
PMC000xxxxxx/PMC534810.txt,"PLoS Biol. 2004 Dec 7; 2(12):e442",PMC534810,"2021-01-05 08:21:18",15583716,"CC BY",no
PMC000xxxxxx/PMC534811.txt,"PLoS Biol. 2004 Dec 7; 2(12):e448",PMC534811,"2021-01-05 08:21:18",0,"CC BY",no
PMC000xxxxxx/PMC534812.txt,"PLoS Biol. 2004 Dec 7; 2(12):e453",PMC534812,"2021-01-05 08:21:17",0,"CC BY",no
PMC000xxxxxx/PMC534813.txt,"PLoS Biol. 2005 Jan 7; 3(1):e3",PMC534813,"2021-01-05 08:21:17",15630475,"CC BY",no
PMC000xxxxxx/PMC534815.txt,"PLoS Biol. 2005 Jan 7; 3(1):e22",PMC534815,"2021-01-05 08:21:18",0,"CC BY",no
PMC000xxxxxx/PMC535337.txt,"Respir Res. 2004 Nov 4; 5(1):19",PMC535337,"2021-01-04 16:47:22",15527500,"CC BY",no
PMC000xxxxxx/PMC535338.txt,"Theor Biol Med Model. 2004 Nov 16; 1:12",PMC535338,"2021-01-04 16:39:22",15546490,"CC BY",no
PMC000xxxxxx/PMC535339.txt,"Theor Biol Med Model. 2004 Nov 15; 1:10",PMC535339,"2021-01-04 16:39:22",15544707,"CC BY",no
PMC000xxxxxx/PMC535340.txt,"BMC Genomics. 2004 Oct 28; 5:83",PMC535340,"2021-01-04 16:32:43",15511299,"CC BY",no
PMC000xxxxxx/PMC535341.txt,"BMC Pregnancy Childbirth. 2004 Nov 13; 4:21",PMC535341,"2021-01-04 16:32:03",15541183,"CC BY",no
PMC000xxxxxx/PMC535342.txt,"Thromb J. 2004 Nov 15; 2:11",PMC535342,"2021-01-04 16:36:20",15544706,"CC BY",no
PMC000xxxxxx/PMC535343.txt,"BMC Neurol. 2004 Nov 7; 4:18",PMC535343,"2021-01-04 16:28:50",15530171,"CC BY",no
PMC000xxxxxx/PMC535344.txt,"BMC Neurosci. 2004 Nov 11; 5:44",PMC535344,"2021-01-04 16:03:46",15538948,"CC BY",no
PMC000xxxxxx/PMC535345.txt,"Harm Reduct J. 2004 Nov 17; 1:10",PMC535345,"2021-01-04 16:36:44",15548331,"CC BY",no
PMC000xxxxxx/PMC535346.txt,"Malar J. 2004 Nov 8; 3:39",PMC535346,"2021-01-04 16:37:27",15533243,"CC BY",no
PMC000xxxxxx/PMC535347.txt,"Nutr Metab (Lond). 2004 Nov 9; 1:14",PMC535347,"2021-01-04 16:37:45",15535891,"CC BY",no
PMC000xxxxxx/PMC535348.txt,"BMC Pharmacol. 2004 Nov 9; 4:29",PMC535348,"2021-01-04 16:33:05",15535879,"CC BY",no
PMC000xxxxxx/PMC535349.txt,"BMC Evol Biol. 2004 Nov 18; 4:46",PMC535349,"2021-01-04 16:29:01",15550175,"CC BY",no
PMC000xxxxxx/PMC535350.txt,"BMC Immunol. 2004 Sep 15; 5:20",PMC535350,"2021-01-04 16:28:17",15369600,"CC BY",no
PMC000xxxxxx/PMC535351.txt,"BMC Cell Biol. 2004 Nov 12; 5:43",PMC535351,"2021-01-04 16:31:36",15541171,"CC BY",no
PMC000xxxxxx/PMC535352.txt,"BMC Evol Biol. 2004 Nov 14; 4:45",PMC535352,"2021-01-04 16:29:01",15541185,"CC BY",no
PMC000xxxxxx/PMC535353.txt,"BMC Bioinformatics. 2004 Oct 28; 5:169",PMC535353,"2021-01-04 16:02:41",15511290,"CC BY",no
PMC000xxxxxx/PMC535354.txt,"BMC Neurol. 2004 Nov 21; 4:19",PMC535354,"2021-01-04 16:28:50",15555068,"CC BY",no
PMC000xxxxxx/PMC535424.txt,"PLoS Med. 2004 Dec 7; 1(3):e61",PMC535424,"2021-01-05 10:38:00",15599390,"CC BY",no
PMC000xxxxxx/PMC535530.txt,"Curr Control Trials Cardiovasc Med. 2004 Nov 12; 5(1):12",PMC535530,"2021-01-04 16:47:31",15541169,"CC BY",no
PMC000xxxxxx/PMC535531.txt,"Malar J. 2004 Nov 12; 3:42",PMC535531,"2021-01-04 16:37:27",15541178,"CC BY",no
PMC000xxxxxx/PMC535532.txt,"J Nanobiotechnology. 2004 Nov 22; 2:11",PMC535532,"2021-01-04 16:37:48",15555071,"CC BY",no
PMC000xxxxxx/PMC535533.txt,"Harm Reduct J. 2004 Nov 9; 1:9",PMC535533,"2021-01-04 16:36:44",15535885,"CC BY",no
PMC000xxxxxx/PMC535534.txt,"Thromb J. 2004 Nov 5; 2:9",PMC535534,"2021-01-04 16:36:20",15530167,"CC BY",no
PMC000xxxxxx/PMC535535.txt,"Genet Vaccines Ther. 2004 Oct 27; 2:16",PMC535535,"2021-01-04 16:39:08",15509303,"CC BY",no
PMC000xxxxxx/PMC535536.txt,"J Transl Med. 2004 Nov 9; 2:38",PMC535536,"2021-01-04 16:39:24",15535889,"CC BY",no
